STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,SEX,Sex,AGE,Age,ATTAINMENT_LEV,Educational attainment level,EDUCATION_FIELD,Field of education,MEASURE,Measure,INCOME,Income,BIRTH_PLACE,Place of birth,MIGRATION_AGE,Age at migration,EDU_STATUS,Education status,LABOUR_FORCE_STATUS,Labour force status,DURATION_UNEMP,Unemployment duration,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,WORK_TIME_ARNGMNT,Work time arrangement,QUESTIONNAIRE,Questionnaire name,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BGR,Bulgaria,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,55.52219,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,LTU,Lithuania,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,A,Normal value,C,Confidential statistical information,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,DNK,Denmark,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,32.819817,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,DEU,Germany,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,30.725182,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BGR,Bulgaria,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,15.076138,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,EST,Estonia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,22.42238,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,FRA,France,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,29.516092,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BRA,Brazil,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,18.018841,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,GRC,Greece,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,M,Missing value; data cannot exist,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,GBR,United Kingdom,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,7.0781689,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,SVN,Slovenia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,15.862069,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ISL,Iceland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,35.54937,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,DNK,Denmark,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,22.053335,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,LTU,Lithuania,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,25.260248,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NZL,New Zealand,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,M,Missing value; data cannot exist,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,HUN,Hungary,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,12.758267,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,TUR,Türkiye,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,31.059271,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,MEX,Mexico,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,15.288267,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,PRT,Portugal,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,6.5789723,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,LTU,Lithuania,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,14.858878,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,PRT,Portugal,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,31.589531,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NOR,Norway,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,36.807095,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,FIN,Finland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,26.225491,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,MEX,Mexico,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,32.949635,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUT,Austria,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,23.18774,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NZL,New Zealand,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,19.251337,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BGR,Bulgaria,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,5.6572824,,W,Includes data from another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,USA,United States,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,,,K,Data included in another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,BEL,Belgium,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,23.257704,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ISL,Iceland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,41.791794,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CHL,Chile,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2022,,10.181081,,W,Includes data from another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CZE,Czechia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,31.444487,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ITA,Italy,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,24.009642,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,CAN,Canada,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,11.349036,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ROU,Romania,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,20.508543,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,EST,Estonia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,33.824677,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NLD,Netherlands,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,4.9010963,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ISR,Israel,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,10.434917,,W,Includes data from another category,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,GBR,United Kingdom,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,13.673618,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NZL,New Zealand,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,19.251337,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,AUT,Austria,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,40.495403,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,GBR,United Kingdom,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,13.861234,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NLD,Netherlands,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED,In education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,15.749023,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,NOR,Norway,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_WS,In education and in work-study programmes,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,1.5521064,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,ISL,Iceland,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,35.54937,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,LVA,Latvia,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_E_O,In education and in other forms of employment,EMP,Employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,16.368042,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_TRANS(1.0),"Distribution of young adults' education and work status, for a given level of educational attainment, age group and gender",I,DEU,Germany,_T,Total,Y18T24,From 18 to 24 years,_T,Total,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,NED,Not in education,NE,Not in employment,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,OBS,Observed,_Z,Not applicable,TRANS,LSO-TRANS regular data collection,A,Annual,2023,,9.5806236,,A,Normal value,,,0,Units,1,One
